CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,SITE EASTING,SITE NORTHING,COUNCIL,COUNTY,PARISH,NGR,URL,,,,ETRS89 Geodetic ( Decimal Degrees )
217212,NB33SW 34,"Lewis, Loch Mor A Chocair","Quarry(S) (Period Unassigned), Shieling Hut(S) (Post Medieval)",134550,934270,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3455 3427,http://canmore.org.uk/site/217212,,,,"58.2169292935, -6.5218558835, 56.7246"
217213,NB33SW 35,"Lewis, Loch Mor A Chocair","Quarry(S) (Period Unassigned), Shieling Hut(S) (Post Medieval)",134760,934110,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3476 3411,http://canmore.org.uk/site/217213,,,,"58.2156231119, -6.5181103006, 56.719"
220944,NB33SE 29,"Lewis, Pentland Road",Road (Period Unassigned),135000,934140,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3500 3414,http://canmore.org.uk/site/220944,,,,"58.2160360338, -6.5140724379, 56.7125"
223947,NB43SE 20,Melbost Point,"Enclosure (Period Unassigned), Lazy Beds (Post Medieval)",146910,933410,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4691 3341,http://canmore.org.uk/site/223947,,,,"58.2164973704, -6.3111526673, 56.241"
223955,NB43SE 21,Geodh' A' Chuibhrig,Enclosure (Period Unassigned),149680,930000,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4968 3000,http://canmore.org.uk/site/223955,,,,"58.1875372057, -6.2604726916, 56.1048"
223879,NB54NE 3,"Tolsta Head, Sron An Fhuaraidh",Enclosure (Period Unassigned),155190,946720,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5519 4672,http://canmore.org.uk/site/223879,,,,"58.3403989511, -6.1846706889, 56.0486"
223900,NB53SE 7,Rubha Na Greine,Promontory Fort (Period Unassigned),156130,933320,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5613 3332,http://canmore.org.uk/site/223900,,,,"58.2208889753, -6.1545503474, 55.8515"
269178,NB43SE 23,"Lewis, Rubha Shilldinish",Rig And Furrow (Medieval),145150,930720,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4515 3072,http://canmore.org.uk/site/269178,,,,"58.1913924362, -6.3380780049, 56.3096"
269179,NB43NE 18,"Lewis, Coll Sands",Midden (Period Unassigned)(Possible),146280,938660,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4628 3866,http://canmore.org.uk/site/269179,,,,"58.2631534924, -6.3275792575, 56.2994"
270440,NB43SE 24,"Lewis, Swordale",Township (Period Unassigned),149450,931150,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4945 3115,http://canmore.org.uk/site/270440,,,,"58.1977066407, -6.2656098694, 56.1253"
269175,NB43SW 201,"Lewis, Cnoc Sniomh Gaoisde",Settlement (Period Unassigned)(Possible),140020,933960,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4002 3396,http://canmore.org.uk/site/269175,,,,"58.2174130544, -6.4286878476, 56.5381"
274250,NB43SW 215,"Stornoway, Lewis Hotel","Structure(S) (Period Unassigned), Unidentified Pottery (18th Century)",142150,932760,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4215 3276,http://canmore.org.uk/site/274250,,,,"58.20791795, -6.3912110582, 56.4459"
270556,NB54NW 35,"Lewis, Gob Hais","Lazy Beds (Post Medieval), Promontory Fort (Period Unassigned)(Possible)",153750,949570,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5375 4957,http://canmore.org.uk/site/270556,,,,"58.3651205366, -6.2122437055, 56.1439"
270557,NB54NW 36,"Lewis, Tolstadh, Traigh Mhor",General View,154400,948370,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5440 4837,http://canmore.org.uk/site/270557,,,,"58.3547367069, -6.1998848554, 56.1038"
273278,NB53SW 28,"Lewis, Garrabost, Cnoc An Oil",Military Camp (20th Century),151588,932973,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51588 32973,http://canmore.org.uk/site/273278,,,,"58.2152445383, -6.2312849238, 56.0554"
283969,NB43SE 26,"Lewis, Stac Mor Garrabost, Point",No Class (Event),149870,933100,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4987 3310,http://canmore.org.uk/site/283969,,,,"58.2154105361, -6.2605800669, 56.1232"
288364,NB33SE 32,"Pentland Road, Lewis",Cairn (Period Unassigned)(Possible),137676,934545,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 37676 34545,http://canmore.org.uk/site/288364,,,,"58.2212627862, -6.4691229403, 56.6261"
315485,NB43SE 27,Gob Shildinis,Pier (Period Unassigned),146030,931150,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4603 3115,http://canmore.org.uk/site/315485,,,,"58.1957508673, -6.3236223684, 56.2711"
315486,NB43SE 28,Eilean Nan Uan,Lazy Beds (Post Medieval),145960,930540,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4596 3054,http://canmore.org.uk/site/315486,,,,"58.1902475202, -6.3241445843, 56.2718"
315497,NB43SW 234,Eilean Thuilm,"Field Boundary (Period Unassigned), Lazy Beds (Post Medieval)",144910,930450,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4491 3045,http://canmore.org.uk/site/315497,,,,"58.1888357575, -6.3418526377, 56.3203"
306030,NB54NW 37,Loch Lonadagro,Archaeological Feature (Period Unassigned),151318,946446,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51318 46446,http://canmore.org.uk/site/306030,,,,"58.3357668934, -6.2503266525, 56.2122"
297932,NB53SW 31,"Lewis, Garrabost",Bog Burial (Period Unknown),151600,932400,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 516 324,http://canmore.org.uk/site/297932,,,,"58.2101189291, -6.2304696097, 56.0495"
300749,NB53SW 32,Eilean Nam Marbh,Structure (Period Unassigned),153596,931114,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53596 31114,http://canmore.org.uk/site/300749,,,,"58.1997195828, -6.1952337949, 55.9414"
330604,NB43SW 244,"Lewis, Lacasdail",Flood Defences (Period Unassigned)(Possible),143200,934330,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4320 3433,http://canmore.org.uk/site/330604,,,,"58.2225905432, -6.375129313, 56.401"
331326,NB54NW 39,"Lewis, Lochside, Beinn Tharaburt",No Class (Event),152382,945943,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52382 45943,http://canmore.org.uk/site/331326,,,,"58.3318634255, -6.2316662251, 56.1635"
346431,NB43SW 344,Marybank,"Canal (Period Unassigned), Tramway (Modern)",140051,932763,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40051 32763,http://canmore.org.uk/site/346431,,,,"58.2067126087, -6.4268247361, 56.5354"
362724,NB43SE 59,"Stornoway, Aignish Point",No Class (Event) (Period Unassigned),148600,932100,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 486 321,http://canmore.org.uk/site/362724,,,,"58.2057316346, -6.2810543714, 56.1662"
350142,NB53SW 50,"Lewis, Dun Mor",Lazy Beds (Post Medieval),151480,933880,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51480 33880,http://canmore.org.uk/site/350142,,,,"58.2233076351, -6.2340870607, 56.0663"
333105,NB33NE 27,"Lewis, Beinn Mholach",No Class (Event),135390,935949,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 35390 35949,http://canmore.org.uk/site/333105,,,,"58.2324674408, -6.5095141159, 56.7013"
351219,NB55SW 43,Creagan Na Cubhaig,Shieling Hut(S) (Post Medieval),152297,950240,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52297 50240,http://canmore.org.uk/site/351219,,,,"58.370302672, -6.2377307176, 56.2121"
351075,NB53SW 51,Loch An Duin,Clearance Cairn (Period Unassigned)(Possible),151663,930301,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51663 30301,http://canmore.org.uk/site/351075,,,,"58.1913535396, -6.2271622354, 56.0203"
358624,NB53SW 81,"Lewis, Garrabost Brickworks",Clay Extraction Site (Possible),150850,933318,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50850 33318,http://canmore.org.uk/site/358624,,,,"58.217918151, -6.2441802887, 56.0874"
358625,NB53SW 82,"Lewis, Garrabost Brickworks",Tramway (Possible),150660,933139,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50660 33139,http://canmore.org.uk/site/358625,,,,"58.216207438, -6.2472134826, 56.0932"
358627,NB43SW 211,"Lewis, Stornoway Paraffin Works","Peat Works, Tramway",140040,932840,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4004 3284,http://canmore.org.uk/site/358627,,,,"58.2073956354, -6.4270973377, 56.5366"
358628,NB33SE 55,"Lewis, Stornoway Paraffin Works, Peat Cuttings","Peat Works, Tramway(S)",139665,932767,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 39665 32767,http://canmore.org.uk/site/358628,,,,"58.2065207582, -6.4333775259, 56.5517"
351094,NB53NE 24,Portnaguran,"Enclosure(S) (Period Unassigned), Peat Cutting (Period Unassigned)",156192,937634,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56192 37634,http://canmore.org.uk/site/351094,,,,"58.2595674593, -6.15802614, 55.903"
351095,NB53SW 52,Roininis A Deas,Lazy Beds (Post Medieval),150190,933550,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5019 3355,http://canmore.org.uk/site/351095,,,,"58.219622518, -6.2556320845, 56.1141"
351096,NB43SE 57,Suardail,Shieling Hut(S) (Post Medieval),148920,930970,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4892 3097,http://canmore.org.uk/site/351096,,,,"58.1957931041, -6.2744066127, 56.1452"
362718,NB43SE 58,"Lewis, Knock, Aignish",Church (19th Century),148600,931920,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48600 31920,http://canmore.org.uk/site/362718,,,,"58.2041194778, -6.2808600233, 56.1651"
346824,NB33SE 52,Cnoc Sniomh Gaoisde,"Peat Cutting (Period Unassigned), Tramway (Modern)",139828,933136,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 39828 33136,http://canmore.org.uk/site/346824,,,,"58.209921195, -6.4310247446, 56.5447"
351173,NB53SW 53,Sidhean Mor,Boundary Bank (Period Unassigned),154960,933000,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54960 33000,http://canmore.org.uk/site/351173,,,,"58.2173736184, -6.1740764444, 55.9065"
349063,NB43SE 56,"Lewis, Swordale, Bagh Shuardal",Enclosure (Post Medieval),148820,931260,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48820 31260,http://canmore.org.uk/site/349063,,,,"58.1983335571, -6.2764155633, 56.1519"
357182,NB44SE 69,Unidentified Wreck,Craft,148973,941168,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48973 41168,http://canmore.org.uk/site/357182,,,,"58.2871606295, -6.2845295608, 56.222"
336887,NB43SW 338,"Marybank, Stornoway, Isle Of Lewis",Enclosure (Pre-improvement),140945,933719,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40945 33719,http://canmore.org.uk/site/336887,,,,"58.2157994561, -6.4127222003, 56.4997"
336888,NB43SW 339,"Maryhill, Stornoway, Isle Of Lewis",Building (Post Medieval),140669,934072,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40669 34072,http://canmore.org.uk/site/336888,,,,"58.2187982322, -6.4177992206, 56.5116"
337459,NB33SE 38,"Beinn Greidaig, Lewis",Shieling (Modern),136045,933467,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36045 33467,http://canmore.org.uk/site/337459,,,,"58.2106369576, -6.4955779911, 56.6815"
337460,NB33SE 39,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),136104,933515,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36104 33515,http://canmore.org.uk/site/337460,,,,"58.2111020532, -6.4946314977, 56.6802"
337461,NB33SE 40,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),136208,933630,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36208 33630,http://canmore.org.uk/site/337461,,,,"58.2121939729, -6.4929974952, 56.6765"
337462,NB33SE 41,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),136037,933299,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36037 33299,http://canmore.org.uk/site/337462,,,,"58.2091279244, -6.4955231496, 56.6818"
337463,NB33SE 42,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),136214,933310,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36214 33310,http://canmore.org.uk/site/337463,,,,"58.2093323231, -6.4925329507, 56.6767"
337464,NB33SE 43,"Beinn Greidaig, Stornoway, Lewis",Quarry (Post Medieval),135925,933168,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 35925 33168,http://canmore.org.uk/site/337464,,,,"58.2078879235, -6.4972744919, 56.6864"
337465,NB33SE 44,"Beinn Greidaig, Stornoway, Lewis",Marker Cairn (Period Unassigned),136902,932788,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36902 32788,http://canmore.org.uk/site/337465,,,,"58.2050693234, -6.4802712957, 56.6539"
337466,NB33SE 45,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),136025,933087,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36025 33087,http://canmore.org.uk/site/337466,,,,"58.2072225277, -6.4954862671, 56.6833"
337467,NB33SE 46,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),136059,933263,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36059 33263,http://canmore.org.uk/site/337467,,,,"58.2088187534, -6.4951091092, 56.6814"
337468,NB33SE 47,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),136360,933716,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36360 33716,http://canmore.org.uk/site/337468,,,,"58.2130549124, -6.4905161498, 56.6718"
337469,NB33SE 48,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),136029,933087,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36029 33087,http://canmore.org.uk/site/337469,,,,"58.2072249218, -6.495418414, 56.6832"
337470,NB33SE 49,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),136194,933301,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36194 33301,http://canmore.org.uk/site/337470,,,,"58.209239775, -6.492862035, 56.6772"
337471,NB33SE 50,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),136083,933215,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36083 33215,http://canmore.org.uk/site/337471,,,,"58.2084033315, -6.4946475404, 56.6809"
337472,NB33SE 51,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),136094,933190,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36094 33190,http://canmore.org.uk/site/337472,,,,"58.2081860677, -6.4944325899, 56.6807"
334573,NB43SW 278,"North Beach, Stornoway",Building (Post Medieval),142300,932825,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42300 32825,http://canmore.org.uk/site/334573,,,,"58.2085877241, -6.3887381063, 56.4395"
334574,NB43SW 279,"The Royal Bank Of Scotland, 17 North Beach, Stornoway",Bank (Financial) (Post Medieval),142246,932806,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42246 32806,http://canmore.org.uk/site/334574,,,,"58.2083860134, -6.3896332523, 56.4425"
334575,NB43SW 280,"North Beach, Stornoway",Fishermens Mission (Post Medieval),142232,932807,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42232 32807,http://canmore.org.uk/site/334575,,,,"58.2083867846, -6.3898718879, 56.443"
334576,NB43SW 281,Cromwell Street,Building (Post Medieval),142329,932917,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42329 32917,http://canmore.org.uk/site/334576,,,,"58.2094285462, -6.3883479271, 56.4385"
334577,NB43SW 282,North Beach,Rectilinear Enclosure (Post Medieval),142287,932823,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42287 32823,http://canmore.org.uk/site/334577,,,,"58.2085622159, -6.3889564554, 56.44"
334578,NB43SW 283,Cromwell Street,Rectilinear Enclosure (Post Medieval),142327,932991,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42327 32991,http://canmore.org.uk/site/334578,,,,"58.2100900588, -6.388463787, 56.4386"
334579,NB43SW 284,"Cromwell Street, Stornoway","Building (Post Medieval), Shop (Post Medieval)",142326,932941,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42326 32941,http://canmore.org.uk/site/334579,,,,"58.2096417167, -6.3884253977, 56.4386"
334580,NB43SW 285,"Cromwell Street, Stornoway, Lewis",Warehouse (Post Medieval),142342,932936,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42342 32936,http://canmore.org.uk/site/334580,,,,"58.2096062911, -6.3881483916, 56.438"
334581,NB43SW 286,"Cromwell Street, Street",Rectilinear Enclosure (Post Medieval),142330,933084,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42330 33084,http://canmore.org.uk/site/334581,,,,"58.2109246323, -6.3885158505, 56.4385"
334582,NB43SW 287,"Cromwell Street, Stornoway",Rectilinear Enclosure (Post Medieval),142334,933099,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42334 33099,http://canmore.org.uk/site/334582,,,,"58.2110612973, -6.3884645881, 56.4383"
334583,NB43SW 288,"Cromwell Street, Stornoway",Rectilinear Enclosure (Post Medieval),142329,933095,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42329 33095,http://canmore.org.uk/site/334583,,,,"58.2110225546, -6.3885449973, 56.4385"
334584,NB43SW 289,Kenneth Street,Rectilinear Enclosure (Post Medieval),142342,933094,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42342 33094,http://canmore.org.uk/site/334584,,,,"58.2110211968, -6.3883233115, 56.4381"
334585,NB43SW 290,Quay Street,Rectilinear Enclosure (Post Medieval),142253,932779,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42253 32779,http://canmore.org.uk/site/334585,,,,"58.2081483164, -6.3894845909, 56.4422"
334586,NB43SW 291,Quay Street,Rectilinear Enclosure (Post Medieval),142244,932778,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42244 32778,http://canmore.org.uk/site/334586,,,,"58.2081341003, -6.3896361792, 56.4426"
334587,NB43SW 292,"Jetty, Stornoway",Building (Post Medieval),142277,932766,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42277 32766,http://canmore.org.uk/site/334587,,,,"58.2080459277, -6.3890630086, 56.4404"
334588,NB43SW 293,"Stornoway Town Hall, South Beach/2 Cromwell St, Stornoway","Manor (Medieval), Town Hall (Post Medieval)",142317,932769,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42317 32769,http://canmore.org.uk/site/334588,,,,"58.2080961705, -6.3883876831, 56.4389"
334589,NB43SW 294,"Cromwell Street, Stornoway",Building (Post Medieval),142347,932783,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42347 32783,http://canmore.org.uk/site/334589,,,,"58.2082390735, -6.3878941936, 56.4378"
334590,NB43SW 295,"South Beach, Stornoway",Building (Post Medieval),142418,932753,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42418 32753,http://canmore.org.uk/site/334590,,,,"58.2080118906, -6.3866563879, 56.4343"
335762,NB43SE 52,"Aignis Farm, Aignis, Isle Of Lewis",Farmstead (Period Unassigned),148631,932462,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48631 32462,http://canmore.org.uk/site/335762,,,,"58.2089915338, -6.2809192556, 56.1673"
335763,NB43NE 31,"Tong Shore, Isle Of Lewis",Findspot,145321,935924,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45321 35924,http://canmore.org.uk/site/335763,,,,"58.238096806, -6.3408739823, 56.3176"
335764,NB43NE 32,"Tong Shore, Isle Of Lewis",Field Boundary (Post Medieval),145409,935921,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45409 35921,http://canmore.org.uk/site/335764,,,,"58.2381208172, -6.3393763121, 56.3138"
335765,NB43NE 33,"Tong Shore, Isle Of Lewis",Structure (Period Unassigned),145353,935915,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45353 35915,http://canmore.org.uk/site/335765,,,,"58.2380347081, -6.3403207054, 56.3165"
335766,NB44SE 64,"Cnocan A Phrige, Coll, Isle Of Lewis",House (Period Unassigned),145854,940508,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45854 40508,http://canmore.org.uk/site/335766,,,,"58.2794577515, -6.3368449137, 56.3344"
335767,NB44SE 65,"Cnocan A' Phrige, Coll, Isle Of Lewis",Building (Period Unassigned),145836,940494,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45836 40494,http://canmore.org.uk/site/335767,,,,"58.2793219683, -6.3371355795, 56.3349"
335768,NB44SE 66,"Cnoc A Mhaide, Coll, Isle Of Lewis","Field System (Period Unassigned), Mound (Period Unassigned)(Possible)",145742,940857,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45742 40857,http://canmore.org.uk/site/335768,,,,"58.2825185231, -6.339132173, 56.3421"
335769,NB44SW 41,"Gil An T-sagairt, Coll, Isle Of Lewis",Shieling (Post Medieval),144482,941488,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44482 41488,http://canmore.org.uk/site/335769,,,,"58.2874389142, -6.3612515351, 56.3952"
335784,NB43SW 336,"Point Street, Stornoway",Building (Period Unassigned),142377,932788,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42377 32788,http://canmore.org.uk/site/335784,,,,"58.208301378, -6.387390739, 56.4358"
335785,NB43SW 337,"19th C. Building, Kenneth St, Stornoway",Building (Post Medieval),142416,932772,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42416 32772,http://canmore.org.uk/site/335785,,,,"58.2081808706, -6.3867113456, 56.4344"
334724,NB43SW 296,Stornoway,Public House (Post Medieval),142212,932801,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42212 32801,http://canmore.org.uk/site/334724,,,,"58.2083213615, -6.3902045687, 56.4437"
334727,NB43SW 297,"Stornoway, Courthouse",Court House (Period Unassigned),142577,932949,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42577 32949,http://canmore.org.uk/site/334727,,,,"58.2098599636, -6.3841755243, 56.4276"
334728,NB43SW 298,Stornoway,"Ditch (Post Medieval)(Possible), Road (Post Medieval)",142335,932810,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42335 32810,http://canmore.org.uk/site/334728,,,,"58.2084738507, -6.3881276767, 56.4383"
334729,NB43SW 299,Stornoway,Village (Post Medieval),143162,933402,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43162 33402,http://canmore.org.uk/site/334729,,,,"58.2142578834, -6.3747496265, 56.401"
334730,NB43SW 300,Stornoway,Wall (Post Medieval),142662,933094,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42662 33094,http://canmore.org.uk/site/334730,,,,"58.2112080888, -6.3828936484, 56.4236"
334731,NB43SW 301,Stornoway,Theological College (Post Medieval),142618,932880,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42618 32880,http://canmore.org.uk/site/334731,,,,"58.2092659896, -6.383403569, 56.4251"
335890,NB53SW 47,"Seisiadar, Point, Stornoway, Lewis",Findspot (Prehistoric),154947,933945,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54947 33945,http://canmore.org.uk/site/335890,,,,"58.225831383, -6.1752928956, 55.9201"
335891,NB53SW 48,"Shulishader, Point, Stornoway, Lewis","Findspot (Prehistoric), Unidentified Pottery (Prehistoric)",153242,934423,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53242 34423,http://canmore.org.uk/site/335891,,,,"58.2291615774, -6.2047491921, 56.0017"
335892,NB53SW 49,"Cnoc, Point, Lewis","Findspot (Neolithic), Blade (Flint)(Neolithic)",150450,931948,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50450 31948,http://canmore.org.uk/site/335892,,,,"58.20542107, -6.249500823, 56.0932"
334737,NB44SE 60,"An T-seana Bhaile, Bac",Findspot (Medieval),149141,940581,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49141 40581,http://canmore.org.uk/site/334737,,,,"58.2819991783, -6.281036579, 56.2078"
334738,NB43SW 302,St Lennan's Cemetery,Findspot (Post Medieval),142213,932761,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42213 32761,http://canmore.org.uk/site/334738,,,,"58.2079637407, -6.3901433037, 56.4437"
334739,NB44SE 61,"Gob Tais, Back",Settlement (Period Unassigned),149153,940462,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49153 40462,http://canmore.org.uk/site/334739,,,,"58.2809402217, -6.2807036518, 56.2063"
334741,NB53NE 21,Aird Shoe,Findspot,155315,935407,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55315 35407,http://canmore.org.uk/site/334741,,,,"58.2391320351, -6.1705838272, 55.9199"
334746,NB43SW 303,Lews Castle Hoard,Findspot,141778,933142,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41778 33142,http://canmore.org.uk/site/334746,,,,"58.2111211085, -6.3979461723, 56.4627"
334770,NB44SE 62,Gress Common Grazings,"Field System (Period Unassigned)(Possible), Wall (Prehistoric)",147506,942897,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 47506 42897,http://canmore.org.uk/site/334770,,,,"58.3018053014, -6.3113636107, 56.2991"
335435,NB55SW 39,Traigh Geiraha,Mound (Period Unassigned),153872,951216,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53872 51216,http://canmore.org.uk/site/335435,,,,"58.3799323569, -6.2119240418, 56.1552"
335436,NB55SW 40,Traigh Geiraha,Enclosure (Period Unassigned),153583,950184,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53583 50184,http://canmore.org.uk/site/335436,,,,"58.3705262557, -6.215747296, 56.1577"
338285,NB54NW 51,Traigh Geiraha,"Dyke(S) (Period Unassigned), Settlement (Period Unassigned)(Possible), Structure(S) (Period Unassigned)(Possible)",153439,949740,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53439 49740,http://canmore.org.uk/site/338285,,,,"58.3664683508, -6.2177267859, 56.1598"
338286,NB54NE 5,Tolsta,Curvilinear Enclosure(S) (Pre-improvement),155218,947350,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55218 47350,http://canmore.org.uk/site/338286,,,,"58.3460577162, -6.1848623376, 56.0558"
335437,NB54NW 40,Traigh Geiraha,Stone Row (Post Medieval),153384,949937,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53384 49937,http://canmore.org.uk/site/335437,,,,"58.3682019209, -6.2188752811, 56.1639"
